Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2010-05-10,Perth,7.2,19.7,0,2.8,7.5,ESE,31,SE,SE,7,13,64,38,1023.3,1020.4,6,1,14.9,19,No,0,No
2010-05-11,Perth,9,22.8,0,3.6,9.5,NE,31,ENE,ENE,13,11,55,31,1022.5,1016.9,3,0,14,22.4,No,0,No
2010-05-12,Perth,9.6,22.5,0,3,9.5,WSW,26,N,WNW,7,13,52,56,1013.5,1011.3,1,4,17.3,21.4,No,20.4,Yes
2010-05-13,Perth,11.5,16.7,20.4,4.8,1.4,SW,43,SSW,SSW,11,15,96,64,1010.3,1011.2,7,7,12.8,15.7,Yes,0,No
2010-05-14,Perth,4.4,17.2,0,1,9.4,S,37,SW,S,2,11,77,40,1020.5,1018.6,1,3,11,16.7,No,0,No
2010-05-15,Perth,2.5,18.8,0,2.6,8.2,S,24,E,S,6,11,70,44,1021.9,1018.1,1,3,10.6,18.7,No,0,No
2010-05-16,Perth,7.9,20.6,0,2.2,5.5,NE,22,NNE,NE,9,6,67,45,1019.5,1016,2,6,12,20.2,No,0,No
2010-05-17,Perth,5.2,22.5,0,3.2,8.4,ENE,22,ENE,ENE,6,11,68,24,1018.7,1013.5,6,6,13.4,21.7,No,0,No
2010-05-18,Perth,9.1,23.8,0,2.8,6.7,NW,20,E,WNW,7,9,44,51,1010.2,1008.3,2,7,16.4,21.6,No,0,No
2010-05-19,Perth,10.4,22.3,0,2.2,9.4,SW,19,NNE,SW,7,9,83,52,1013.2,1011.9,1,1,15.4,21.2,No,0,No
2010-05-20,Perth,8.7,27.3,0,3,9.4,ENE,30,E,NNE,2,13,60,24,1015.1,1011.5,1,1,17.3,26.9,No,0,No
2010-05-21,Perth,14.7,23.6,0,3.4,2.3,NE,43,NE,ESE,15,9,41,54,1009.9,1005.7,7,4,20.9,22.7,No,20,Yes
2010-05-22,Perth,14.9,19.5,20,7.6,2.8,SSW,46,NNE,WNW,7,9,96,80,999.4,996.8,7,7,15.8,17,Yes,19,Yes
2010-05-23,Perth,13.7,18.2,19,0.4,1.8,SSW,50,SW,SW,20,22,52,44,1010,1010.9,7,7,16.3,18,Yes,0,No
2010-05-24,Perth,7.2,18.3,0,2.4,9.1,SSW,31,NA,S,0,11,77,50,1018.5,1017.1,1,1,12.6,18,No,0,No
2010-05-25,Perth,7,19.7,0,3.2,7.8,NE,26,NE,E,6,7,77,48,1020.5,1016.3,4,1,11.9,19.1,No,0,No
2010-05-26,Perth,6.3,22.2,0,2.6,6.8,NNW,30,NE,WNW,7,11,71,51,1012.7,1007.4,1,7,12.7,19.6,No,16.6,Yes
2010-05-27,Perth,10.5,18.1,16.6,3.4,5.3,WNW,52,WSW,SW,13,22,71,91,1007.1,1010.3,7,7,14.8,15.1,Yes,10,Yes
2010-05-28,Perth,9.6,20.4,10,2,8.2,WSW,15,NNE,WNW,2,7,83,51,1022.8,1021.6,3,5,14.2,20.2,Yes,0,No
2010-05-29,Perth,7.2,21.1,0,0.8,9,NE,26,NE,NE,9,13,82,39,1023.9,1020.4,3,1,12.7,20.7,No,0,No
2010-05-30,Perth,5.7,24.1,0,2.6,9.4,WSW,22,NE,W,9,7,67,40,1020,1017.2,1,3,13.3,22.7,No,0,No
2010-05-31,Perth,7.4,20.4,0,0.6,6.2,SW,19,NE,SW,6,9,85,63,1019.3,1017.4,4,5,11.6,19.3,No,0,No
2010-06-01,Perth,7.6,18.7,0,1.2,9.2,SE,22,E,SSE,6,9,87,47,1022,1019.9,1,1,13.3,18.4,No,0,No
2010-06-02,Perth,4.9,21.1,0,2.6,9.2,WSW,17,E,W,6,9,80,42,1021,1018.4,1,1,11.6,20.1,No,0,No
2010-06-03,Perth,6.3,20.9,0,1.6,8.6,SSW,22,NE,S,7,11,84,51,1022.6,1020.6,1,6,12.1,20.5,No,0,No
2010-06-04,Perth,9.8,20.4,0,1.8,4.5,NNE,30,E,E,7,13,80,54,1024.6,1021.5,8,8,14.5,19.6,No,0,No
2010-06-05,Perth,13.9,20.7,0,3,3.6,ENE,30,E,ENE,7,9,78,51,1024.1,1022.1,7,5,15.2,19.3,No,0,No
2010-06-06,Perth,13.5,21.3,0,3,6.2,NE,30,ENE,NNE,7,13,69,42,1024.7,1021.6,4,7,15.8,20.2,No,0,No
2010-06-07,Perth,6.3,20.2,0,2.6,5.6,SSW,24,NE,W,7,9,73,53,1024.7,1022.6,5,7,12.5,19.4,No,0,No
2010-06-08,Perth,10.6,17.3,0,2,9,E,30,ESE,SE,13,13,59,42,1030.5,1027.4,1,0,12.6,16.9,No,0,No
2010-06-09,Perth,6.4,17.8,0,3,9.1,E,31,ENE,ENE,11,11,57,36,1030.6,1026.5,0,0,11.6,17.3,No,0,No
2010-06-10,Perth,2.7,18.9,0,2.6,8.9,NE,26,NA,E,0,7,66,37,1028.2,1024.2,1,1,10.4,18.5,No,0,No
2010-06-11,Perth,3.2,19.9,0,2.8,3.9,NE,22,NA,ENE,0,4,75,45,1025.9,1022.3,7,8,9.5,18.9,No,0,No
2010-06-12,Perth,6.4,22.7,0,3.2,9.2,NE,20,NE,NNE,11,6,51,28,1023.5,1020.3,1,1,13.8,22.5,No,0,No
2010-06-13,Perth,5,24.6,0,3,8.8,NNE,31,NE,N,13,11,47,28,1019.2,1015,2,6,13.5,23.2,No,5.2,Yes
2010-06-14,Perth,12.1,19.8,5.2,4,3.3,SW,22,NE,NA,2,0,97,63,1017,1016,8,7,14.5,19.1,Yes,14.8,Yes
2010-06-15,Perth,14,15.7,14.8,0.6,0,SSW,48,NE,S,9,19,96,93,1011,1009.6,8,8,14.2,13.2,Yes,4.2,Yes
2010-06-16,Perth,11.5,18.2,4.2,1.2,7.5,SW,24,NA,SW,0,11,85,53,1018.2,1018.3,3,3,14.3,17,Yes,0,No
2010-06-17,Perth,6.9,18,0,1.2,6.2,NW,22,NNE,WNW,9,6,73,85,1024.2,1022.7,2,6,11.3,15.6,No,0.8,No
2010-06-18,Perth,9.3,20.1,0.8,1.4,5.3,SSW,22,NNE,W,7,7,88,67,1026,1024.8,4,3,13.7,18.4,No,3,Yes
2010-06-19,Perth,13,20.4,3,1.2,3.7,NE,19,NE,E,7,7,90,50,1026.9,1023.8,7,7,15.1,19.8,Yes,0,No
2010-06-20,Perth,7.4,20.4,0,2,6.2,SE,22,NA,SSE,0,13,96,43,1023.5,1018.8,7,1,9.5,20,No,0,No
2010-06-21,Perth,7.7,20.3,0,1.8,9.1,E,19,ENE,WSW,7,7,72,60,1019.8,1017.7,1,3,12.9,19.9,No,0,No
2010-06-22,Perth,8.3,19.6,0,2,3,NW,33,NNE,NW,7,13,91,57,1020.7,1018.1,7,7,12.3,19.1,No,19.6,Yes
2010-06-23,Perth,12.3,17,19.6,2.4,5.3,SSW,43,S,S,6,13,90,83,1019.4,1020.9,3,7,14.9,13,Yes,3.8,Yes
2010-06-24,Perth,2.4,15.1,3.8,0.8,9,SE,19,SE,S,4,9,86,44,1029.3,1026.9,1,1,7.9,14.6,Yes,0,No
2010-06-25,Perth,0.1,15.6,0,0.4,9,NE,22,E,NNE,4,9,82,34,1029.7,1026.6,0,0,5.9,15.2,No,0,No
2010-06-26,Perth,-0.6,16.7,0,1.4,9.1,NNE,20,NE,W,6,7,70,30,1029.1,1025.6,1,1,6.1,15.8,No,0,No
2010-06-27,Perth,2.4,18.3,0,1.6,3,WNW,20,NNE,WNW,9,11,62,45,1026.2,1023.5,5,6,7.5,18,No,0,No
2010-06-28,Perth,2.9,15.2,0,1.8,6.3,NE,22,NE,ESE,7,9,88,64,1027.5,1026.2,1,6,8.8,14.4,No,0,No
2010-06-29,Perth,3.1,17.1,0,1.4,8.3,S,30,SSE,SE,7,11,90,46,1031.1,1029,1,3,9.7,16.8,No,0,No
2010-06-30,Perth,2.2,16.9,0,2.2,7.2,E,24,SSE,E,6,9,82,49,1033.4,1029.9,1,7,8.4,15.8,No,0,No
2010-07-01,Perth,3,17.3,0,2.2,9.1,NE,22,ENE,WSW,9,7,84,42,1030.6,1026.5,1,6,9.4,16.1,No,0.2,No
2010-07-02,Perth,4.6,16.2,0.2,2.2,6.2,SSE,24,SE,SE,7,11,83,51,1025.4,1023.6,7,4,9.2,15.4,No,0,No
2010-07-03,Perth,0,14.8,0,1.8,9,SW,28,NA,SSW,0,15,89,42,1029,1025.9,1,1,5.6,14.6,No,0,No
2010-07-04,Perth,0.6,16.9,0,1.8,7.9,SE,19,S,SSE,4,11,89,49,1028.9,1025.8,3,3,5.7,15.8,No,0,No
2010-07-05,Perth,0.3,17,0,1,7.7,ESE,15,E,S,4,7,84,45,1027.7,1024.6,2,7,7.6,16.2,No,0,No
2010-07-06,Perth,1.9,17.9,0,1.8,8.2,NNE,17,NE,SW,9,6,81,43,1025.2,1021.2,6,4,7.1,17.3,No,0,No
2010-07-07,Perth,0.8,20.5,0,1,9.2,N,31,NE,NW,11,13,71,24,1018.7,1013.4,1,1,8.3,19.7,No,0,No
2010-07-08,Perth,4.7,17.8,0,3.4,2.6,N,37,NNE,NW,15,11,47,94,1005.1,1000.1,7,8,13,15,No,40.6,Yes
2010-07-09,Perth,8.8,13.3,40.6,1.8,0.9,WSW,46,W,SW,19,7,86,89,997.5,1004.7,7,7,9.7,9.6,Yes,17.6,Yes
2010-07-10,Perth,7.7,17.8,17.6,1.4,4.4,W,37,SE,WNW,7,15,97,59,1017,1016.4,6,6,10.4,16.2,Yes,12.8,Yes
2010-07-11,Perth,10,19,12.8,1,5.4,NW,61,N,WNW,11,22,96,63,1014.8,1010.5,7,7,11.9,17.7,Yes,21.8,Yes
2010-07-12,Perth,11.2,15.5,21.8,1.4,4.8,SSW,59,W,WSW,24,17,72,59,1008.6,1009.7,6,7,11.8,14.6,Yes,6.2,Yes
2010-07-13,Perth,8.3,17.5,6.2,3,6.7,SW,26,NE,WSW,2,7,96,65,1020.6,1020.2,5,7,11.1,16.9,Yes,0.2,No
2010-07-14,Perth,5.3,19.7,0.2,1.2,7.6,NE,20,NE,NW,9,7,93,49,1025.4,1022.3,1,3,9,19.3,No,0.2,No
2010-07-15,Perth,8,20.3,0.2,2.4,9,N,26,NE,N,9,9,77,38,1021.9,1017.4,1,1,12.9,20.1,No,0,No
2010-07-16,Perth,4.7,20.2,0,3,6.4,W,37,NNE,SW,9,17,77,76,1016.4,1015.2,1,7,10.6,17.4,No,9,Yes
2010-07-17,Perth,6.4,16.3,9,0.4,8.5,SSW,30,NA,SW,0,15,87,55,1026,1025.3,1,7,10.1,15.6,Yes,0,No
2010-07-18,Perth,4.3,16.8,0,1.8,6.8,SW,30,NNE,W,6,9,74,67,1030.8,1028.8,7,6,10.2,15.7,No,0,No
2010-07-19,Perth,7.3,17.1,0,2.2,6.4,SSW,19,NA,S,0,9,92,53,1031.3,1028.2,7,7,9.3,16.8,No,0,No
2010-07-20,Perth,4.2,18.1,0,1.8,5.8,NNE,22,NE,E,9,9,82,45,1030.8,1027.1,1,6,10.2,17.9,No,0,No
2010-07-21,Perth,5.4,19.9,0,2.4,9.4,NE,28,E,ENE,7,7,69,35,1029.3,1026.8,1,1,11.2,19.4,No,0,No
2010-07-22,Perth,3,19.7,0,1.2,9.4,NE,19,E,SE,7,6,70,37,1030.3,1027.1,0,0,10.4,19,No,0,No
2010-07-23,Perth,3.3,20.3,0,1.8,9.4,NNE,19,ENE,SSE,9,2,59,37,1032,1028.1,0,0,11.6,19.8,No,0,No
2010-07-24,Perth,4,19.9,0,3.2,7.2,NE,30,NE,NNW,11,7,56,33,1027.3,1022.4,7,7,11.7,19.4,No,0,No
2010-07-25,Perth,4.2,22.7,0,2,9.2,NNW,31,NNE,WNW,15,13,46,33,1018.6,1014.8,1,3,12.2,21.4,No,11,Yes
2010-07-26,Perth,11.3,19.4,11,3.4,7.9,NW,33,N,W,6,15,93,66,1016.9,1016.3,5,4,13.2,17.3,Yes,6.8,Yes
2010-07-27,Perth,11.5,19.5,6.8,2.6,5,WSW,26,NNE,W,9,9,97,67,1018.8,1016.4,6,7,12.4,18.4,Yes,2.6,Yes
2010-07-28,Perth,12.4,18.8,2.6,0.4,6.5,NW,39,SW,W,11,7,77,66,1016.6,1014.8,7,6,14.4,16.3,Yes,10.4,Yes
2010-07-29,Perth,12.6,16.5,10.4,2.4,5.1,WSW,44,SW,SW,15,24,59,66,1016.2,1017.1,5,6,15.8,15.2,Yes,0.2,No
2010-07-30,Perth,4,18.4,0.2,2,5.5,W,20,NE,WSW,7,11,77,83,1026.2,1025.7,1,7,9.3,14,No,2.4,Yes
2010-07-31,Perth,9.2,19.5,2.4,1.2,7.9,SW,19,NE,SW,11,7,99,55,1030.3,1029.3,1,7,10.6,19.2,Yes,0.2,No
2010-08-01,Perth,5.1,20.7,0.2,1.4,9.6,NNE,31,E,ENE,7,11,82,43,1034.2,1030,0,0,11.8,20.5,No,0,No
2010-08-02,Perth,6.1,24.1,0,2.8,9.8,NE,28,NNE,WNW,11,7,55,22,1030.9,1027.3,0,0,15,23.9,No,0,No
2010-08-03,Perth,3.6,23.9,0,2.6,9.7,NE,19,E,SSW,7,11,61,31,1028.7,1024.8,0,0,13.4,22.6,No,0,No
2010-08-04,Perth,6.4,24,0,3,9.8,SSW,17,ENE,SW,7,7,61,27,1025.2,1021.7,1,0,12.6,23.2,No,0,No
2010-08-05,Perth,3.4,20.9,0,2,9.6,NW,24,SSE,WSW,6,11,73,55,1022.4,1020.1,1,2,11.1,20.2,No,0,No
2010-08-06,Perth,8.5,18.3,0,3.2,7.4,SSW,22,SE,WSW,6,13,89,55,1023.2,1020.2,6,3,13,17.5,No,0,No
2010-08-07,Perth,3.7,17.9,0,2,9.8,SW,31,NA,SSE,0,13,69,39,1024.7,1022.8,0,1,11.4,17.3,No,0,No
2010-08-08,Perth,3,18.3,0,2.4,9.5,SE,26,NA,SSW,0,11,84,44,1028,1025.1,0,1,10.4,18.2,No,0,No
2010-08-09,Perth,1.4,17.5,0,1.8,9.9,NE,33,ESE,NE,7,17,72,38,1028.6,1024.6,1,0,9.2,17.1,No,0,No
2010-08-10,Perth,2.8,20.7,0,2.6,9.9,NNE,37,NE,NE,17,15,37,20,1022.2,1018,0,0,12,20.6,No,0,No
2010-08-11,Perth,8.4,20.3,0,4,0,NNW,46,NNE,N,20,13,20,33,1014.7,1011.3,8,8,17.1,19.4,No,27.2,Yes
2010-08-12,Perth,12.3,17.2,27.2,2.4,1.9,NNE,37,N,N,7,11,97,78,1007.6,1002.2,8,7,13.2,16.4,Yes,11.6,Yes
2010-08-13,Perth,9,18,11.6,1.8,7.5,SSW,41,SE,SW,6,20,82,58,1011.6,1013.5,3,7,12.6,16.9,Yes,2.6,Yes
2010-08-14,Perth,9,17.6,2.6,2.2,7.6,SSW,26,SE,S,9,9,83,55,1021.3,1020.4,3,7,13.1,16.7,Yes,0,No
2010-08-15,Perth,5.1,19.4,0,2.2,10.2,ESE,26,ENE,NE,7,6,66,43,1025.3,1021.4,0,1,12.5,19.3,No,0,No
2010-08-16,Perth,5.7,18.7,0,2.2,5.2,ENE,30,ENE,NNE,11,13,63,48,1016.1,1009.3,7,5,11.6,17.9,No,0,No
2010-08-17,Perth,5.7,18.3,0,2.6,8.2,SW,33,N,WSW,7,11,75,73,1004.5,1003.8,5,7,12.1,15.1,No,4.6,Yes
2010-08-18,Perth,8.2,15.5,4.6,2.4,8,SW,31,SSE,SW,9,13,66,47,1014.9,1015.1,6,3,11.1,15.2,Yes,0,No
2010-08-19,Perth,2.8,17.9,0,2,10.5,WSW,20,NE,W,11,11,66,41,1023.2,1021.1,1,3,10.2,17.2,No,0,No
2010-08-20,Perth,7.3,17.5,0,3.2,3,W,30,N,WSW,7,9,77,69,1022.2,1018.7,7,7,9.8,14.6,No,0.2,No
2010-08-21,Perth,6.7,18.4,0.2,2,7.2,WNW,28,NNE,W,11,9,81,67,1018,1014.5,3,3,12,16.6,No,8.6,Yes
2010-08-22,Perth,11,15.7,8.6,1.2,10.2,SSW,33,SSE,SW,15,17,78,41,1017.8,1017.6,1,0,12.5,15.3,Yes,0,No
2010-08-23,Perth,2.9,17.5,0,4.8,9.8,SW,24,NNE,WSW,7,11,58,50,1022.8,1021,1,5,10.7,17.1,No,0,No
2010-08-24,Perth,10.7,17.3,0,2,5.9,SSE,28,ESE,E,11,4,63,48,1027.3,1024.9,7,4,12.3,16.6,No,0,No
2010-08-25,Perth,3.2,17.5,0,2.4,10.3,SE,30,SE,SSE,9,9,55,38,1031.2,1027.4,1,1,11.7,17.1,No,0,No
2010-08-26,Perth,2.3,18.5,0,1.6,10.4,SSW,28,SE,SW,2,4,70,41,1029.8,1025.3,3,1,10.7,18.5,No,0,No
2010-08-27,Perth,4,21.5,0,3.4,10.5,NE,31,ENE,NNW,11,9,60,32,1024.3,1019,0,1,12.9,21,No,0,No
2010-08-28,Perth,5.7,23.3,0,4.2,10.4,WNW,26,NE,W,6,11,44,25,1017,1013.6,1,2,15.8,22.6,No,0,No
2010-08-29,Perth,6.8,21.5,0,2.6,10.4,NW,26,NNE,NW,7,9,79,52,1017.7,1015.3,1,1,13.9,20.9,No,0,No
2010-08-30,Perth,11.3,20.3,0,2.8,3.7,WSW,30,NE,WNW,6,4,88,90,1015.6,1013.4,7,7,14.8,15.3,No,8,Yes
2010-08-31,Perth,11.9,14.3,8,2,0,ESE,26,NE,S,7,7,92,91,1013.7,1012.8,7,8,13.3,13.7,Yes,10,Yes
2010-09-01,Perth,10.2,17.5,10,4.4,5.1,SE,37,ESE,SE,17,17,62,38,1021.4,1020,5,6,12.6,16.4,Yes,0,No
2010-09-02,Perth,5.9,17.7,0,2.4,10.3,SSE,31,SE,SSE,11,13,62,37,1026.4,1023.7,1,3,11.9,16.8,No,0,No
2010-09-03,Perth,4.2,19,0,3.8,10.1,SW,26,NE,SSW,6,13,72,45,1026.1,1022.2,1,3,11.6,18.2,No,2.8,Yes
2010-09-04,Perth,9.1,19.5,2.8,2.4,7.7,WSW,24,NNW,W,4,13,82,54,1023.7,1022.2,1,7,15.1,18.9,Yes,0.2,No
2010-09-05,Perth,4.9,20,0.2,3.2,10.6,S,24,NE,SSW,4,13,73,44,1026.6,1023,0,2,13.4,19.6,No,0,No
2010-09-06,Perth,5.5,22.7,0,3.4,10.1,WSW,26,ENE,W,6,11,64,36,1020.1,1014.1,2,5,15,21.6,No,0,No
2010-09-07,Perth,7.6,19.4,0,2.8,6.6,NW,50,NNE,NW,9,22,72,51,1008.6,1005.5,4,4,14.8,19.3,No,12,Yes
2010-09-08,Perth,9.1,17.4,12,3,6.7,WNW,46,W,WNW,9,19,69,53,1014.6,1014.7,7,5,12.8,16.6,Yes,10.6,Yes
2010-09-09,Perth,10.4,17,10.6,0.8,7.1,SW,35,SSE,SW,13,13,74,48,1021.2,1019.6,5,7,12.7,16.6,Yes,0,No
2010-09-10,Perth,4.5,18.2,0,1.8,10.8,SW,24,ENE,WSW,4,9,66,43,1021.6,1018.2,3,1,12.5,17.9,No,0,No
2010-09-11,Perth,3.9,18.3,0,3.4,6.3,WNW,33,NE,WSW,7,13,66,51,1017.5,1014.9,6,6,12.7,18,No,8,Yes
2010-09-12,Perth,10,16.5,8,2.4,10.7,WSW,46,S,SW,17,22,59,48,1020.2,1021.4,1,2,12.4,15.7,Yes,0,No
2010-09-13,Perth,2.4,18.2,0,4.4,10.7,SSW,26,ENE,NNE,4,9,60,37,1029.3,1025.4,1,1,11.7,17.8,No,0,No
2010-09-14,Perth,3.9,19.3,0,4,10.8,SW,35,E,SSW,7,17,58,38,1027.8,1023.7,1,1,13.7,17.9,No,0,No
2010-09-15,Perth,5.3,22,0,4,10.8,SSW,35,ESE,SSW,11,17,53,39,1025.3,1021.7,0,1,13.5,20.5,No,0,No
2010-09-16,Perth,11.5,24.3,0,5.4,11,E,43,E,E,17,15,50,28,1025.6,1023.7,2,2,15.6,23.6,No,0,No
2010-09-17,Perth,11.2,21.8,0,7.4,10.9,ENE,37,E,ESE,17,13,60,33,1030.9,1028.3,1,1,15,21.6,No,0,No
2010-09-18,Perth,9.1,18.8,0,5.4,3.3,E,31,ENE,ESE,15,9,57,34,1032.9,1029.9,8,8,13.6,18.4,No,0,No
2010-09-19,Perth,8.6,23.1,0,4.2,11,E,33,E,E,9,15,54,25,1032.8,1027.8,0,0,14.3,22.4,No,0,No
2010-09-20,Perth,9.3,23.9,0,5,10,ENE,39,NE,ENE,20,15,45,26,1030.7,1026.3,1,2,17,23,No,0,No
2010-09-21,Perth,7.4,25.3,0,2.8,11.2,NNE,33,NE,SSE,19,7,36,21,1029,1025.5,1,0,17.5,24.8,No,0,No
2010-09-22,Perth,4.9,26.7,0,7,11.2,S,26,ENE,NNE,9,9,35,20,1028.6,1024.9,1,0,18.2,26.5,No,0,No
2010-09-23,Perth,6.1,28.2,0,5.6,10.6,NNE,33,NNE,WSW,13,13,30,22,1025.4,1023.1,0,1,20.7,26.4,No,0,No
2010-09-24,Perth,6.7,25.9,0,5,10.6,SW,30,N,SW,4,15,51,51,1023.8,1021.6,1,1,18.4,22.9,No,0,No
2010-09-25,Perth,11,26.9,0,5.4,11.1,SSW,31,E,WSW,9,17,67,47,1024.1,1020,0,0,18.6,24.2,No,0,No
2010-09-26,Perth,9.1,21.7,0,3.2,11,SW,41,SSE,SW,15,24,57,50,1023.3,1020.8,1,1,17.5,20.8,No,0,No
2010-09-27,Perth,12.1,23.1,0,7.8,10.6,E,30,E,SE,15,11,65,44,1024,1020.2,3,1,17,22.6,No,0,No
2010-09-28,Perth,10.5,27.4,0,3.2,11.3,ENE,30,E,SE,11,11,49,28,1022.4,1018.1,0,0,16.5,26.7,No,0,No
2010-09-29,Perth,13.6,29,0,7.2,9.3,SSE,33,NE,S,15,17,32,22,1017.9,1012.8,5,3,22,28,No,0,No
2010-09-30,Perth,18.2,25,0,9.4,1.5,SE,33,SE,SE,9,9,41,34,1011.1,1009.6,7,7,19.2,24.4,No,0,No
2010-10-01,Perth,10.5,25.8,0,2.8,11.1,SW,30,E,WSW,9,15,42,38,1010.8,1009.8,0,1,19.5,22.9,No,0,No
2010-10-02,Perth,14.1,20.5,0,4,8.3,SW,43,SW,WSW,22,17,48,55,1015.7,1016.2,6,6,17.7,18.2,No,0,No
2010-10-03,Perth,7.3,21.1,0,5.2,11.1,SSW,35,E,SW,6,17,55,44,1022.9,1020.7,1,1,17.1,20.5,No,0,No
2010-10-04,Perth,7.7,22.9,0,6,10.8,SW,39,SSE,SW,11,19,61,50,1024.5,1020.8,5,1,17.8,21.2,No,0,No
2010-10-05,Perth,11.3,22.2,0,5.2,10.2,SW,48,S,SW,15,24,58,65,1023,1021.4,5,5,17.2,20,No,0,No
2010-10-06,Perth,10,23.8,0,5.6,11.2,ENE,37,E,SE,15,11,39,20,1028.5,1025.3,0,0,15,23.6,No,0,No
2010-10-07,Perth,11.1,28.2,0,8.2,11.5,NE,28,ENE,E,11,11,37,15,1027.3,1022,0,0,18.6,28,No,0,No
2010-10-08,Perth,9.1,30.7,0,8,11.5,NE,30,NE,W,17,11,21,12,1020.2,1015.2,0,0,22.8,30.3,No,0,No
2010-10-09,Perth,10.3,27.5,0,5.8,11.2,W,30,NNE,W,11,15,24,54,1009.6,1007.7,0,1,26.1,24.4,No,5,Yes
2010-10-10,Perth,15.4,20.7,5,7.6,5.1,SW,46,W,WSW,11,26,66,64,1010.4,1012.2,7,6,17.7,16.8,Yes,1,No
2010-10-11,Perth,6.7,19.3,1,2.8,11.6,SW,41,SSE,SW,15,24,44,41,1022.8,1021.2,5,3,15,18.4,No,0,No
2010-10-12,Perth,6.3,23.3,0,5.2,11.6,SSW,39,E,SSW,9,20,50,41,1023.9,1019.9,0,1,16.4,20.9,No,0,No
2010-10-13,Perth,7.6,21.9,0,6,11.4,SW,44,SSW,SSW,11,28,50,45,1018.5,1016,0,1,17,19.7,No,0,No
2010-10-14,Perth,10,22,0,7,11.7,SSE,41,SSE,SE,22,17,39,22,1023.5,1020.1,1,0,13.9,21.4,No,0,No
2010-10-15,Perth,9,24,0,6,11.5,SE,39,E,ENE,19,15,41,21,1027,1022,1,2,14.9,23.4,No,0,No
2010-10-16,Perth,11.1,27.3,0,7.8,11.9,SW,33,ENE,SE,15,11,38,16,1023.9,1019.2,0,0,18.9,26.1,No,0,No
2010-10-17,Perth,10.2,28.9,0,7,12.1,SW,33,NE,SW,13,17,25,15,1019.5,1016.7,0,1,22.3,27.3,No,0,No
2010-10-18,Perth,9.7,32.6,0,8,12.2,NNE,28,NNE,SW,9,15,25,13,1016.6,1012.9,3,4,24.9,31.3,No,0,No
2010-10-19,Perth,12.8,26.8,0,7.4,12.2,NW,30,NW,W,13,11,69,48,1015.9,1013.8,1,1,20.9,25.8,No,0,No
2010-10-20,Perth,11,24.6,0,7.4,4,W,43,NNW,W,13,17,71,70,1012.5,1012.8,7,7,21.9,19.5,No,8.4,Yes
2010-10-21,Perth,9.4,20.6,8.4,3,6.5,SW,35,SSE,SSW,13,13,54,41,1019,1016.9,7,5,16.1,19.6,Yes,0,No
2010-10-22,Perth,11.4,21.5,0,3.6,9.5,SW,41,E,SW,7,19,50,38,1022.8,1021.1,4,4,18,20.9,No,0,No
2010-10-23,Perth,12.2,26.5,0,3.8,11.9,SW,44,E,SW,13,22,44,40,1023.3,1018.2,0,1,19.1,23.6,No,0,No
2010-10-24,Perth,11.5,26.7,0,8.8,12.4,SSW,44,SE,SSW,9,22,46,50,1017.6,1014.6,1,1,19.7,23.5,No,0,No
2010-10-25,Perth,12.7,24.9,0,7.2,12.4,SW,43,ESE,SW,7,26,59,46,1019.6,1018.1,0,0,19,22.2,No,0,No
2010-10-26,Perth,11.6,33.8,0,6.8,12.2,SW,31,SSE,SW,6,19,52,27,1017.9,1013,0,1,20.9,32.1,No,0,No
2010-10-27,Perth,17.8,21.4,0,6.6,2.4,SW,39,SW,WSW,19,17,73,58,1009.1,1009.4,7,7,20.3,19.9,No,5.8,Yes
2010-10-28,Perth,14.1,19.8,5.8,5,8.1,S,54,SW,SW,28,24,40,43,1012.1,1013.7,3,3,17.7,18.4,Yes,0.4,No
2010-10-29,Perth,6.4,20.9,0.4,6.6,12.1,SSW,44,SE,SW,17,20,43,42,1024.9,1022.6,2,1,15.5,19.4,No,0,No
2010-10-30,Perth,10.9,24.9,0,7,12.8,NE,31,E,ESE,17,13,38,20,1028,1022.9,0,0,16.8,24.5,No,0,No
2010-10-31,Perth,12.2,28.3,0,7.8,12.9,NNE,37,ENE,E,17,11,28,15,1024,1018.8,0,0,20.3,27.4,No,0,No
2010-11-01,Perth,11.6,30.9,0,9.2,12.7,NNE,35,NE,ENE,22,13,20,11,1019.5,1015.3,0,0,23.9,29.9,No,0,No
2010-11-02,Perth,11.5,34.2,0,6.6,12.7,NE,35,NE,ESE,20,9,17,8,1017.8,1013.8,0,2,27,33.8,No,0,No
2010-11-03,Perth,13.4,37,0,10.2,12.2,NE,37,NE,WSW,20,17,17,12,1015.8,1012.4,1,1,29.2,34.4,No,0,No
2010-11-04,Perth,13.7,25.9,0,9,6.4,SSW,41,W,W,15,13,68,66,1013.1,1012.5,4,6,24,22.9,No,0,No
2010-11-05,Perth,15.2,23.1,0,6,9.3,WSW,35,WSW,SW,17,20,44,56,1015.6,1014.8,5,7,19.6,19.6,No,0,No
2010-11-06,Perth,11.3,22.7,0,6.4,12.3,SW,31,SSW,SW,13,20,45,42,1018.1,1015.6,3,1,19.4,21.1,No,0,No
